subwayId,statnNm,arvlMsg2,arvlMsg3,arvlCd,barvlDt,bstatnNm,updnLine,lstcarAt,status,code,message,statnId,updnLine_realtime,status_realtime,code_realtime,message_realtime
2호선,구의,5분 58초 후,잠실,운행중,358,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000213,1,200,INFO-000,정상 처리되었습니다.
2호선,건대입구,8분 35초 후,잠실,운행중,515,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000212,0,200,INFO-000,정상 처리되었습니다.
2호선,낙성대,6분 41초 후,신대방,운행중,401,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000227,0,200,INFO-000,정상 처리되었습니다.
2호선,구의,6분 8초 후,뚝섬,운행중,368,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000213,1,200,INFO-000,정상 처리되었습니다.
3호선,신사,신사 진입,신사,진입,10,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000337,0,200,INFO-000,정상 처리되었습니다.
3호선,대청,대청 도착,대청,도착,10,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000347,0,200,INFO-000,정상 처리되었습니다.
3호선,교대,교대 도착,교대,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000340,0,200,INFO-000,정상 처리되었습니다.
3호선,독립문,독립문 도착,독립문,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000326,0,200,INFO-000,정상 처리되었습니다.
3호선,녹번,녹번 도착,녹번,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000323,0,200,INFO-000,정상 처리되었습니다.
3호선,경찰병원,10분 16초 후 (대치),대치,운행중,616,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000351,1,200,INFO-000,정상 처리되었습니다.
3호선,독립문,7분 29초 후 (을지로3가),을지로3가,운행중,449,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000326,0,200,INFO-000,정상 처리되었습니다.
3호선,약수,8분 21초 후 (신사),신사,운행중,501,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000333,0,200,INFO-000,정상 처리되었습니다.
3호선,무악재,9분 39초 후 (을지로3가),을지로3가,운행중,579,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000325,1,200,INFO-000,정상 처리되었습니다.
3호선,연신내,4분 21초 후 (녹번),녹번,운행중,261,오금,상행,0,200,INFO-000,정상 처리되었습니다.,1003000321,0,200,INFO-000,정상 처리되었습니다.
3호선,오금,7분 후 (일원),일원,운행중,420,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000352,0,200,INFO-000,정상 처리되었습니다.
3호선,불광,불광 도착,불광,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000322,1,200,INFO-000,정상 처리되었습니다.
3호선,종로3가,6분 49초 후 (금호),금호,운행중,409,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000329,0,200,INFO-000,정상 처리되었습니다.
3호선,원당,[5]번째 전역 (연신내),연신내,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000317,1,200,INFO-000,정상 처리되었습니다.
3호선,마두,[5]번째 전역 (원흥),원흥,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000312,0,200,INFO-000,정상 처리되었습니다.
3호선,양재,8분 43초 후 (대청),대청,운행중,523,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000342,0,200,INFO-000,정상 처리되었습니다.
3호선,일원,7분 23초 후 (오금),오금,운행중,443,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000348,1,200,INFO-000,정상 처리되었습니다.
3호선,고속터미널,8분 37초 후 (매봉),매봉,운행중,517,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000339,1,200,INFO-000,정상 처리되었습니다.
3호선,압구정,8분 47초 후 (교대),교대,운행중,527,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000336,1,200,INFO-000,정상 처리되었습니다.
3호선,원흥,[4]번째 전역 (연신내),연신내,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000317,0,200,INFO-000,정상 처리되었습니다.
3호선,구파발,7분 후 (녹번),녹번,운행중,420,오금,상행,0,200,INFO-000,정상 처리되었습니다.,1003000320,1,200,INFO-000,정상 처리되었습니다.
3호선,마두,[3]번째 전역 (대화),대화,운행중,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000312,0,200,INFO-000,정상 처리되었습니다.
3호선,양재,6분 12초 후 (고속터미널),고속터미널,운행중,372,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000342,0,200,INFO-000,정상 처리되었습니다.
3호선,고속터미널,7분 후 (압구정),압구정,운행중,420,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000339,1,200,INFO-000,정상 처리되었습니다.
3호선,가락시장,2분 50초 후 (오금),오금,운행중,170,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000350,0,200,INFO-000,정상 처리되었습니다.
3호선,동대입구,2분 32초 후 (금호),금호,운행중,152,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000332,1,200,INFO-000,정상 처리되었습니다.
3호선,화정,[2]번째 전역 (원흥),원흥,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000315,1,200,INFO-000,정상 처리되었습니다.
3호선,신사,11분 12초 후 (동대입구),동대입구,운행중,672,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000337,0,200,INFO-000,정상 처리되었습니다.
3호선,도곡,10분 25초 후 (고속터미널),고속터미널,운행중,625,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000344,1,200,INFO-000,정상 처리되었습니다.
3호선,대청,6분 9초 후 (가락시장),가락시장,운행중,369,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000347,0,200,INFO-000,정상 처리되었습니다.
3호선,경찰병원,5분 40초 후 (일원),일원,운행중,340,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000351,1,200,INFO-000,정상 처리되었습니다.
3호선,일원,4분 3초 후 (가락시장),가락시장,운행중,243,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000348,1,200,INFO-000,정상 처리되었습니다.
3호선,안국,2분 58초 후 (을지로3가),을지로3가,운행중,178,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000328,1,200,INFO-000,정상 처리되었습니다.
3호선,도곡,4분 52초 후 (대청),대청,운행중,292,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000344,1,200,INFO-000,정상 처리되었습니다.
3호선,삼송,[3]번째 전역 (연신내),연신내,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000318,1,200,INFO-000,정상 처리되었습니다.
3호선,충무로,4분 24초 후 (금호),금호,운행중,264,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000331,1,200,INFO-000,정상 처리되었습니다.
3호선,신사,6분 16초 후 (교대),교대,운행중,376,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000337,0,200,INFO-000,정상 처리되었습니다.
3호선,교대,6분 1초 후 (매봉),매봉,운행중,361,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000340,0,200,INFO-000,정상 처리되었습니다.
3호선,녹번,6분 22초 후 (독립문),독립문,운행중,382,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000323,0,200,INFO-000,정상 처리되었습니다.
3호선,안국,9분 7초 후 (금호),금호,운행중,547,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000328,1,200,INFO-000,정상 처리되었습니다.
3호선,종로3가,4분 1초 후 (경복궁),경복궁,운행중,241,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000329,0,200,INFO-000,정상 처리되었습니다.
3호선,대청,2분 55초 후 (대치),대치,운행중,175,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000347,0,200,INFO-000,정상 처리되었습니다.
3호선,약수,약수 진입,금호,진입,60,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000333,0,200,INFO-000,정상 처리되었습니다.
3호선,연신내,4분 51초 후 (녹번),녹번,운행중,291,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000321,0,200,INFO-000,정상 처리되었습니다.
3호선,주엽,[2]번째 전역 (마두),마두,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000310,0,200,INFO-000,정상 처리되었습니다.
3호선,화정,[2]번째 전역 (백석),백석,운행중,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000315,1,200,INFO-000,정상 처리되었습니다.
3호선,원흥,[2]번째 전역 (화정),화정,운행중,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000317,0,200,INFO-000,정상 처리되었습니다.
3호선,화정,[6]번째 전역 (연신내),연신내,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000315,1,200,INFO-000,정상 처리되었습니다.
3호선,양재,13분 42초 후 (압구정),압구정,운행중,822,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000342,0,200,INFO-000,정상 처리되었습니다.
3호선,가락시장,3분 40초 후 (일원),일원,운행중,220,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000350,0,200,INFO-000,정상 처리되었습니다.
3호선,약수,3분 39초 후 (충무로),충무로,운행중,219,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000333,0,200,INFO-000,정상 처리되었습니다.
3호선,충무로,11분 45초 후 (신사),신사,운행중,705,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000331,1,200,INFO-000,정상 처리되었습니다.
3호선,도곡,10분 51초 후 (가락시장),가락시장,운행중,651,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000344,1,200,INFO-000,정상 처리되었습니다.
3호선,불광,6분 10초 후 (구파발),구파발,운행중,370,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000322,1,200,INFO-000,정상 처리되었습니다.
3호선,구파발,10분 10초 후 (원당),원당,운행중,610,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000320,1,200,INFO-000,정상 처리되었습니다.
3호선,가락시장,8분 16초 후 (대치),대치,운행중,496,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000350,0,200,INFO-000,정상 처리되었습니다.
3호선,원당,[3]번째 전역 (백석),백석,운행중,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000317,1,200,INFO-000,정상 처리되었습니다.
3호선,일원,4분 46초 후 (대치),대치,운행중,286,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000348,1,200,INFO-000,정상 처리되었습니다.
3호선,대청,4분 57초 후 (도곡),도곡,운행중,297,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000347,0,200,INFO-000,정상 처리되었습니다.
3호선,안국,6분 18초 후 (무악재),무악재,운행중,378,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000328,1,200,INFO-000,정상 처리되었습니다.
3호선,무악재,6분 48초 후 (불광),불광,운행중,408,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000325,1,200,INFO-000,정상 처리되었습니다.
3호선,삼송,삼송 도착,삼송,도착,0,삼송,하행,0,200,INFO-000,정상 처리되었습니다.,1003000318,1,200,INFO-000,정상 처리되었습니다.
3호선,백석,[4]번째 전역 (원흥),원흥,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000313,1,200,INFO-000,정상 처리되었습니다.
3호선,녹번,8분 34초 후 (구파발),구파발,운행중,514,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000323,0,200,INFO-000,정상 처리되었습니다.
3호선,고속터미널,15분 37초 후 (동대입구),동대입구,운행중,937,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000339,1,200,INFO-000,정상 처리되었습니다.
3호선,오금,11분 36초 후 (대치),대치,운행중,696,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000352,0,200,INFO-000,정상 처리되었습니다.
3호선,압구정,8분 37초 후 (동대입구),동대입구,운행중,517,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000336,1,200,INFO-000,정상 처리되었습니다.
3호선,교대,9분 29초 후 (압구정),압구정,운행중,569,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000340,0,200,INFO-000,정상 처리되었습니다.
3호선,충무로,충무로 진입,충무로,진입,10,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000331,1,200,INFO-000,정상 처리되었습니다.
3호선,일원,일원 진입,일원,진입,10,수서,하행,0,200,INFO-000,정상 처리되었습니다.,1003000348,1,200,INFO-000,정상 처리되었습니다.
3호선,압구정,압구정 도착,압구정,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000336,1,200,INFO-000,정상 처리되었습니다.
3호선,도곡,도곡 도착,도곡,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000344,1,200,INFO-000,정상 처리되었습니다.
3호선,구파발,구파발 도착,구파발,도착,0,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000320,1,200,INFO-000,정상 처리되었습니다.
3호선,백석,[8]번째 전역 (연신내),연신내,운행중,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000313,1,200,INFO-000,정상 처리되었습니다.
3호선,종로3가,종로3가 도착,을지로3가,도착,40,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000329,0,200,INFO-000,정상 처리되었습니다.
3호선,백석,백석 진입,백석,진입,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000313,1,200,INFO-000,정상 처리되었습니다.
3호선,화정,화정 도착,화정,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000315,1,200,INFO-000,정상 처리되었습니다.
3호선,원흥,원흥 도착,원흥,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000317,0,200,INFO-000,정상 처리되었습니다.
3호선,무악재,무악재 도착,무악재,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000325,1,200,INFO-000,정상 처리되었습니다.
3호선,동대입구,동대입구 도착,동대입구,도착,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000332,1,200,INFO-000,정상 처리되었습니다.
3호선,백석,[4]번째 전역 (대화),대화,운행중,0,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000313,1,200,INFO-000,정상 처리되었습니다.
3호선,연신내,13분 28초 후 (원당),원당,운행중,808,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000321,0,200,INFO-000,정상 처리되었습니다.
3호선,독립문,8분 18초 후 (불광),불광,운행중,498,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000326,0,200,INFO-000,정상 처리되었습니다.
3호선,종로3가,8분 26초 후 (무악재),무악재,운행중,506,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000329,0,200,INFO-000,정상 처리되었습니다.
3호선,충무로,7분 35초 후 (경복궁),경복궁,운행중,455,오금,하행,0,200,INFO-000,정상 처리되었습니다.,1003000331,1,200,INFO-000,정상 처리되었습니다.
3호선,마두,마두 진입,마두,진입,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000312,0,200,INFO-000,정상 처리되었습니다.
3호선,연신내,연신내 도착,연신내,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000321,0,200,INFO-000,정상 처리되었습니다.
3호선,오금,오금 도착,오금,도착,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000352,0,200,INFO-000,정상 처리되었습니다.
3호선,주엽,주엽 진입,주엽,진입,0,대화,상행,0,200,INFO-000,정상 처리되었습니다.,1003000310,0,200,INFO-000,정상 처리되었습니다.
3호선,동대입구,9분 53초 후 (신사),신사,운행중,593,구파발,상행,0,200,INFO-000,정상 처리되었습니다.,1003000332,1,200,INFO-000,정상 처리되었습니다.
4호선,동대문역사문화공원,동대문역사문화공원 진입,동대문역사문화공원,진입,10,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000422,0,200,INFO-000,정상 처리되었습니다.
4호선,회현,회현 도착,회현,도착,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000425,1,200,INFO-000,정상 처리되었습니다.
4호선,삼각지,삼각지 도착,삼각지,도착,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000428,0,200,INFO-000,정상 처리되었습니다.
4호선,사당,사당 도착,사당,도착,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000433,0,200,INFO-000,정상 처리되었습니다.
4호선,남태령,남태령 도착,남태령,도착,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000434,1,200,INFO-000,정상 처리되었습니다.
4호선,동작,동작 도착,동작,도착,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000431,1,200,INFO-000,정상 처리되었습니다.
4호선,대공원,대공원 진입,대공원,진입,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000437,0,200,INFO-000,정상 처리되었습니다.
4호선,초지,초지 진입,초지,진입,0,안산,하행,0,200,INFO-000,정상 처리되었습니다.,1004000452,1,200,INFO-000,정상 처리되었습니다.
4호선,오이도,오이도 도착,오이도,도착,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000456,0,200,INFO-000,정상 처리되었습니다.
4호선,한대앞,한대앞 도착,한대앞,도착,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000449,1,200,INFO-000,정상 처리되었습니다.
4호선,대야미,대야미 진입,대야미,진입,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000446,1,200,INFO-000,정상 처리되었습니다.
4호선,평촌,평촌 진입,평촌,진입,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000441,1,200,INFO-000,정상 처리되었습니다.
4호선,신용산,신용산 도착,신용산,도착,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000429,1,200,INFO-000,정상 처리되었습니다.
4호선,회현,회현 진입,회현,진입,10,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000425,1,200,INFO-000,정상 처리되었습니다.
4호선,길음,8분 25초 후 (쌍문),쌍문,운행중,505,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000417,1,200,INFO-000,정상 처리되었습니다.
4호선,숙대입구,8분 58초 후 (동작),동작,운행중,538,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000427,1,200,INFO-000,정상 처리되었습니다.
4호선,평촌,[4]번째 전역 (수리산),수리산,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000441,1,200,INFO-000,정상 처리되었습니다.
4호선,충무로,9분 28초 후 (삼각지),삼각지,운행중,568,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000423,1,200,INFO-000,정상 처리되었습니다.
4호선,상계,11분 12초 후 (미아),미아,운행중,672,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000410,0,200,INFO-000,정상 처리되었습니다.
4호선,한대앞,[7]번째 전역 (오이도),오이도,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000449,1,200,INFO-000,정상 처리되었습니다.
4호선,상록수,[8]번째 전역 (오이도),오이도,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000448,0,200,INFO-000,정상 처리되었습니다.
4호선,수유,8분 51초 후 (상계),상계,운행중,531,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000414,1,200,INFO-000,정상 처리되었습니다.
4호선,동대문역사문화공원,8분 40초 후 (성신여대입구),성신여대입구,운행중,520,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000422,0,200,INFO-000,정상 처리되었습니다.
4호선,노원,노원 진입,상계,진입,106,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000411,1,200,INFO-000,정상 처리되었습니다.
4호선,미아사거리,7분 53초 후 (혜화),혜화,운행중,473,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000416,0,200,INFO-000,정상 처리되었습니다.
4호선,대공원,[3]번째 전역 (남태령),남태령,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000437,0,200,INFO-000,정상 처리되었습니다.
4호선,미아사거리,6분 35초 후 (쌍문),쌍문,운행중,395,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000416,0,200,INFO-000,정상 처리되었습니다.
4호선,미아사거리,4분 23초 후 (성신여대입구),성신여대입구,운행중,263,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000416,0,200,INFO-000,정상 처리되었습니다.
4호선,충무로,3분 30초 후 (회현),회현,운행중,210,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000423,1,200,INFO-000,정상 처리되었습니다.
4호선,대야미,[5]번째 전역 (평촌),평촌,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000446,1,200,INFO-000,정상 처리되었습니다.
4호선,상록수,[7]번째 전역 (평촌),평촌,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000448,0,200,INFO-000,정상 처리되었습니다.
4호선,대야미,[3]번째 전역 (한대앞),한대앞,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000446,1,200,INFO-000,정상 처리되었습니다.
4호선,평촌,[7]번째 전역 (남태령),남태령,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000441,1,200,INFO-000,정상 처리되었습니다.
4호선,초지,[4]번째 전역 (오이도),오이도,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000452,1,200,INFO-000,정상 처리되었습니다.
4호선,회현,5분 58초 후 (삼각지),삼각지,운행중,358,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000425,1,200,INFO-000,정상 처리되었습니다.
4호선,삼각지,6분 55초 후 (동작),동작,운행중,415,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000428,0,200,INFO-000,정상 처리되었습니다.
4호선,신용산,8분 후 (총신대입구(이수)),총신대입구(이수),운행중,480,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000429,1,200,INFO-000,정상 처리되었습니다.
4호선,남태령,[3]번째 전역 (대공원),대공원,운행중,0,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000434,1,200,INFO-000,정상 처리되었습니다.
4호선,신용산,5분 20초 후 (동작),동작,운행중,320,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000429,1,200,INFO-000,정상 처리되었습니다.
4호선,신용산,3분 52초 후 (숙대입구),숙대입구,운행중,232,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000429,1,200,INFO-000,정상 처리되었습니다.
4호선,삼각지,5분 54초 후 (회현),회현,운행중,354,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000428,0,200,INFO-000,정상 처리되었습니다.
4호선,남태령,[3]번째 전역 (동작),동작,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000434,1,200,INFO-000,정상 처리되었습니다.
4호선,미아,10분 59초 후 (상계),상계,운행중,659,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000415,0,200,INFO-000,정상 처리되었습니다.
4호선,총신대입구(이수),총신대입구(이수) 도착,총신대입구(이수),도착,0,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000432,1,200,INFO-000,정상 처리되었습니다.
4호선,이촌,이촌 진입,이촌,진입,10,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000430,1,200,INFO-000,정상 처리되었습니다.
4호선,숙대입구,숙대입구 도착,숙대입구,도착,0,사당,하행,0,200,INFO-000,정상 처리되었습니다.,1004000427,1,200,INFO-000,정상 처리되었습니다.
4호선,한대앞,[3]번째 전역 (대야미),대야미,운행중,0,오이도,하행,0,200,INFO-000,정상 처리되었습니다.,1004000449,1,200,INFO-000,정상 처리되었습니다.
4호선,미아,6분 38초 후 (성신여대입구),성신여대입구,운행중,398,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000415,0,200,INFO-000,정상 처리되었습니다.
4호선,길음,5분 36초 후 (혜화),혜화,운행중,336,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000417,1,200,INFO-000,정상 처리되었습니다.
4호선,동대문역사문화공원,5분 48초 후 (회현),회현,운행중,348,당고개,상행,0,200,INFO-000,정상 처리되었습니다.,1004000422,0,200,INFO-000,정상 처리되었습니다.
